id,dID,type,secid,sub_secid
962560,11191,seller,6559,6617
962758,9499,buyer,6557,6598
962759,9499,buyer,6557,6604
962760,9499,buyer,6573,6732
962761,9500,buyer,6557,6598
962762,9500,buyer,6567,6684
962763,9501,buyer,6557,6598
962764,9501,buyer,6571,6708
962766,11193,seller,6557,6602
962767,11193,seller,6573,6735
962768,10676,seller,6557,6605
962769,9502,buyer,6557,6598
962770,9502,buyer,6562,6643
962771,11194,seller,6557,6605
962781,9505,buyer,6571,6707
963395,9492,buyer,6555,6565
963396,9492,buyer,6556,6593
963397,9492,buyer,6559,6617
963398,9492,buyer,6566,6677
963399,9492,buyer,6567,6680
963400,11201,seller,6555,6568
963433,10877,seller,6556,6584
963434,10877,seller,6559,6617
963435,10877,seller,6559,6618
963436,9497,buyer,6556,6585
963437,9497,buyer,6556,6588
963438,9497,buyer,6556,6590
963439,9497,buyer,6556,6591
963440,9497,buyer,6558,6612
963471,11060,seller,6555,6566
963472,11060,seller,6565,6673
963505,9510,buyer,6554,6554
963506,9510,buyer,6554,6555
963507,9510,buyer,6554,6556
963508,9510,buyer,6554,6560
963509,9510,buyer,6577,6759
963547,11195,seller,6559,6617
954707,11140,seller,6557,6598
954714,11141,seller,6557,6598
954726,11143,seller,6560,6632
954727,11143,seller,6563,6657
954731,11145,seller,6563,6649
954736,11147,seller,6556,6585
954737,11147,seller,6557,6598
954740,11148,seller,6558,6607
954741,11148,seller,6558,6612
954742,11149,seller,6570,6697
954751,11151,seller,6564,6666
954752,11152,seller,6565,6668
954753,11152,seller,6565,6670
954754,11153,seller,6555,6569
954755,11153,seller,6563,6649
954760,11154,seller,6557,6598
954761,11155,seller,6555,6569
954763,11156,seller,6560,6627
954764,11156,seller,6563,6649
954776,11162,seller,6557,6598
954778,11163,seller,6560,6629
954779,11164,seller,6562,6647
954780,11165,seller,6557,6600
954783,11168,seller,6560,6625
954787,11171,seller,6560,6632
954793,11173,seller,6560,6632
954882,9478,buyer,6562,6645
954883,9478,buyer,6562,6647
956821,9482,buyer,6569,6691
956822,9482,buyer,6570,6699
956824,9471,buyer,6554,6559
957373,9892,seller,6557,6598
957374,9892,seller,6561,6635
957375,9892,seller,6561,6637
969917,11431,seller,6556,6593
969918,11431,seller,6567,6680
969919,11432,seller,6559,6617
969920,11433,seller,6560,6624
969921,11433,seller,6567,6680
969963,11434,seller,6556,6588
969964,11434,seller,6559,6617
969966,9539,buyer,6555,6563
969967,9539,buyer,6555,6565
969968,9539,buyer,6555,6567
969969,9539,buyer,6555,6568
969970,9539,buyer,6555,6569
969971,9539,buyer,6556,6584
969972,9539,buyer,6559,6617
969973,9539,buyer,6559,6618
969977,11438,seller,6567,6680
969985,9480,buyer,6554,6556
969986,9480,buyer,6556,6585
969987,9480,buyer,6556,6590
969988,9480,buyer,6556,6591
969989,9480,buyer,6556,6593
969997,9552,buyer,6556,6583
969998,9552,buyer,6556,6585
969999,9552,buyer,6556,6588
970000,9552,buyer,6556,6590
970001,9552,buyer,6556,6593
970002,9552,buyer,6575,6749
970003,9552,buyer,6575,6750
970004,11443,seller,6556,6591
970095,9557,buyer,6573,6733
970096,9557,buyer,6573,6734
970131,11333,seller,6559,6617
970136,9559,buyer,6577,6756
970137,9559,buyer,6577,6757
970138,9559,buyer,6577,6758
970139,9559,buyer,6577,6759
970140,10962,seller,6557,6600
970141,10962,seller,6577,6756
970142,10962,seller,6577,6757
970143,10962,seller,6577,6758
970144,10962,seller,6577,6759
971017,11458,seller,6563,6649
972600,11371,seller,6561,6641
972606,11424,seller,6557,6605
972618,11470,seller,6556,6585
972619,11470,seller,6557,6598
972620,11471,seller,6565,6673
972649,11372,seller,6556,6590
972650,11372,seller,6556,6593
972656,11363,seller,6565,6674
972799,9565,buyer,6557,6605
972816,9569,buyer,6557,6606
973026,9570,buyer,6565,6672
973045,11487,seller,6559,6617
973078,11492,seller,6564,6665
973079,11492,seller,6565,6672
973080,11492,seller,6565,6675
973113,9578,buyer,6556,6590
973114,9578,buyer,6556,6593
973117,9579,buyer,6556,6583
973118,9579,buyer,6567,6680
973124,9582,buyer,6577,6756
973125,9582,buyer,6577,6757
973126,9582,buyer,6577,6758
973127,9582,buyer,6577,6759
973133,9564,buyer,6565,6672
973134,9564,buyer,6565,6673
973135,9564,buyer,6565,6675
973152,11436,seller,6559,6617
973153,11430,seller,6559,6617
973154,11430,seller,6567,6680
973155,11430,seller,6574,6745
973158,11440,seller,6559,6617
973185,11435,seller,6556,6585
973186,11435,seller,6557,6598
973201,11427,seller,6557,6605
973523,8686,seller,6554,6558
973524,8686,seller,6563,6655
974678,11533,seller,6556,6585
974679,11533,seller,6557,6598
974691,11538,seller,6556,6585
974714,11548,seller,6560,6628
974715,11549,seller,6556,6584
974722,11426,seller,6564,6665
974723,11425,seller,6568,6689
974724,11450,seller,6556,6585
974725,11450,seller,6557,6602
975229,11551,seller,6556,6585
975302,11568,seller,6563,6652
975393,11576,seller,6557,6605
975394,11576,seller,6573,6732
975561,11494,seller,6555,6570
975574,11495,seller,6555,6570
975584,11498,seller,6555,6570
975588,11499,seller,6555,6570
975590,11501,seller,6555,6570
975593,11503,seller,6555,6570
975595,11504,seller,6555,6570
975611,9563,buyer,6557,6605
975613,11462,seller,6563,6661
975634,11446,seller,6563,6662
975636,9604,buyer,6567,6684
975637,9604,buyer,6570,6697
975638,9604,buyer,6570,6699
975639,9604,buyer,6570,6700
975640,9603,buyer,6570,6697
975641,9603,buyer,6570,6699
975642,9603,buyer,6570,6700
975652,11592,seller,6555,6565
975653,11592,seller,6555,6568
975666,11439,seller,6556,6593
963548,11195,seller,6559,6618
963551,11192,seller,6559,6617
963552,11192,seller,6559,6618
963557,11184,seller,6556,6587
963558,11184,seller,6557,6602
963566,11205,seller,6573,6731
963567,11206,seller,6555,6565
963573,11063,seller,6555,6570
963600,11213,seller,6556,6587
963601,11213,seller,6556,6594
963606,11214,seller,6557,6598
963607,11214,seller,6567,6687
963609,11215,seller,6557,6602
963872,9514,buyer,6565,6672
963873,9514,buyer,6565,6675
964161,11224,seller,6561,6638
964179,9517,buyer,6558,6607
964180,9517,buyer,6558,6613
964278,11097,seller,6558,6607
964279,11097,seller,6558,6612
964356,11233,seller,6557,6605
964434,9520,buyer,6557,6603
964435,9520,buyer,6558,6607
964436,9520,buyer,6558,6613
964442,8697,seller,6563,6649
964443,8697,seller,6564,6665
964444,8697,seller,6564,6666
964445,8697,seller,6565,6674
964446,8697,seller,6565,6675
964450,11232,seller,6556,6587
964451,11232,seller,6557,6598
964462,11218,seller,6555,6569
964472,11217,seller,6561,6641
964473,11217,seller,6573,6734
965062,11252,seller,6565,6672
965063,11254,seller,6563,6652
965111,9525,buyer,6563,6652
965121,9527,buyer,6574,6746
965123,9528,buyer,6569,6692
965348,11273,seller,6564,6664
965350,11275,seller,6554,6556
965351,11276,seller,6563,6660
965355,11277,seller,6570,6697
965458,11258,seller,6558,6607
965459,11258,seller,6558,6609
965460,11258,seller,6558,6615
965474,11256,seller,6564,6666
965475,11256,seller,6565,6672
965478,11255,seller,6561,6638
965728,9534,buyer,6577,6762
965733,10824,seller,6557,6598
965734,10824,seller,6564,6665
966080,10825,seller,6556,6584
966089,10826,seller,6557,6602
966090,9537,buyer,6562,6643
966091,9537,buyer,6562,6644
966092,9537,buyer,6562,6648
966094,9538,buyer,6573,6729
966095,10827,seller,6557,6601
966096,10827,seller,6563,6649
966104,11221,seller,6557,6600
966105,11221,seller,6557,6602
966107,11222,seller,6561,6638
966108,11303,seller,6563,6649
966125,11306,seller,6557,6598
966268,11311,seller,6562,6644
966286,9978,seller,6559,6617
966287,9978,seller,6559,6618
966291,11286,seller,6557,6598
966292,11286,seller,6573,6732
966299,11319,seller,6565,6673
966308,11320,seller,6557,6604
966320,11322,seller,6557,6604
966324,11324,seller,6557,6602
966345,11335,seller,6563,6649
966346,11335,seller,6576,6754
966347,11336,seller,6567,6685
966380,11349,seller,6557,6598
966409,9546,buyer,6565,6668
966410,9546,buyer,6565,6672
966411,9546,buyer,6565,6673
966427,11356,seller,6557,6601
966432,11359,seller,6555,6570
966440,11366,seller,6557,6598
966444,11369,seller,6567,6680
966459,11227,seller,6559,6617
966464,11229,seller,6556,6585
966465,11229,seller,6559,6617
966466,11230,seller,6556,6585
966467,11230,seller,6557,6598
966470,11237,seller,6556,6584
966484,11245,seller,6558,6607
966486,11246,seller,6558,6615
966655,11375,seller,6573,6730
966663,11361,seller,6573,6730
966665,11357,seller,6565,6672
966666,11355,seller,6559,6617
966683,11327,seller,6573,6730
966684,11317,seller,6556,6587
966686,11314,seller,6559,6617
966691,11307,seller,6559,6617
966693,11302,seller,6573,6732
966718,11279,seller,6556,6585
966719,11279,seller,6556,6587
966773,11389,seller,6561,6636
966774,11389,seller,6573,6729
966784,11395,seller,6558,6607
966833,11408,seller,6573,6734
966840,11404,seller,6555,6565
966843,11401,seller,6556,6587
966846,11398,seller,6558,6616
966861,11384,seller,6573,6730
966865,11383,seller,6573,6730
966883,11428,seller,6554,6554
966884,11428,seller,6556,6583
992738,9489,buyer,6556,6583
992739,9489,buyer,6556,6585
992740,9489,buyer,6557,6600
992741,9489,buyer,6557,6602
992742,9489,buyer,6557,6603
992743,9489,buyer,6557,6604
994904,9670,buyer,6573,6729
995453,9675,buyer,6557,6600
995454,9676,buyer,6555,6568
995457,9677,buyer,6555,6569
995458,9678,buyer,6554,6558
995459,9680,buyer,6571,6708
995460,9680,buyer,6571,6709
995462,9674,buyer,6568,6689
995628,11757,seller,6564,6666
995629,11757,seller,6565,6672
995987,9683,buyer,6570,6697
995988,9683,buyer,6570,6702
995989,9683,buyer,6571,6707
995990,9683,buyer,6571,6708
995991,9683,buyer,6571,6709
996018,9657,buyer,6567,6684
996019,9657,buyer,6567,6685
996020,9657,buyer,6567,6686
996031,11772,seller,6561,6637
996032,11772,seller,6561,6638
996033,11772,seller,6561,6640
996044,11567,seller,6561,6639
996045,11567,seller,6564,6666
996048,11534,seller,6556,6585
975667,11439,seller,6559,6617
975668,11439,seller,6567,6680
975790,11344,seller,6556,6593
975792,9607,buyer,6556,6583
975793,9608,buyer,6570,6702
975794,9608,buyer,6571,6707
975802,11468,seller,6556,6585
975803,11468,seller,6557,6602
975821,11476,seller,6556,6588
975822,11476,seller,6556,6593
975823,11476,seller,6559,6617
975832,11603,seller,6564,6665
975833,11603,seller,6564,6666
975834,11603,seller,6565,6672
975844,10741,seller,6558,6612
975845,11027,seller,6558,6612
975847,11087,seller,6558,6612
976038,9573,buyer,6570,6699
976039,9573,buyer,6570,6700
976054,9592,buyer,6567,6684
976055,9592,buyer,6567,6685
976056,9592,buyer,6567,6686
976072,11594,seller,6555,6574
976073,11594,seller,6559,6617
976091,10758,seller,6556,6588
976093,10808,seller,6556,6588
976097,10449,seller,6556,6588
976099,11401,seller,6556,6588
976101,7147,seller,6556,6588
976102,9746,seller,6556,6588
976119,10725,seller,6556,6588
976121,10927,seller,6556,6588
976123,10414,seller,6556,6588
976124,10663,seller,6556,6588
976130,10822,seller,6556,6588
976135,10703,seller,6556,6588
976139,11232,seller,6556,6588
976140,11213,seller,6556,6588
976143,10731,seller,6556,6588
976147,10721,seller,6556,6588
976149,7527,seller,6556,6588
976150,11279,seller,6556,6588
976160,7996,seller,6556,6592
976179,7327,seller,6556,6592
976190,7694,seller,6556,6592
976193,8698,seller,6556,6592
976215,11033,seller,6556,6592
976217,10240,seller,6556,6592
976230,11443,seller,6556,6592
976231,7164,seller,6556,6592
976244,8468,seller,6556,6592
976253,7996,seller,6556,6593
976272,7327,seller,6556,6593
976283,7694,seller,6556,6593
976286,8698,seller,6556,6593
976308,11033,seller,6556,6593
976310,10240,seller,6556,6593
976323,11443,seller,6556,6593
976324,7164,seller,6556,6593
976337,8468,seller,6556,6593
976347,8690,seller,6567,6681
976348,7864,seller,6567,6681
976350,9893,seller,6567,6681
976364,10088,seller,6567,6681
976375,10716,seller,6567,6681
976376,8679,seller,6567,6681
976387,10250,seller,6563,6652
976402,7493,seller,6573,6735
976405,7146,seller,6573,6735
976407,11038,seller,6573,6735
976432,10579,seller,6573,6735
976434,8090,seller,6573,6735
976436,10980,seller,6573,6735
976445,10403,seller,6573,6735
976454,10671,seller,6573,6735
976459,10253,seller,6573,6735
976464,8088,seller,6573,6735
976466,7352,seller,6573,6735
976471,7975,seller,6573,6735
976474,8091,seller,6573,6735
976478,9453,buyer,6573,6735
976485,7491,seller,6573,6735
976496,9444,buyer,6573,6735
976497,8101,seller,6573,6735
976509,10823,seller,6573,6735
976514,10448,seller,6573,6735
976515,7983,seller,6573,6735
976518,11217,seller,6573,6735
976520,10590,seller,6573,6735
976522,10882,seller,6573,6735
976523,8100,seller,6573,6735
976528,7718,seller,6573,6735
976531,7974,seller,6573,6735
976533,7492,seller,6573,6735
976538,9613,buyer,6568,6689
976547,10579,seller,6574,6742
976549,8287,seller,6574,6742
976551,10479,seller,6574,6742
976558,10996,seller,6574,6742
976560,10604,seller,6574,6742
976564,9337,buyer,6574,6742
976590,10013,seller,6574,6742
976656,11623,seller,6556,6593
976657,11623,seller,6559,6617
976755,9634,buyer,6558,6609
976756,9634,buyer,6558,6616
976770,9585,buyer,6558,6609
976771,9585,buyer,6558,6612
976772,9585,buyer,6573,6729
976773,9585,buyer,6573,6734
976968,11636,seller,6557,6596
976969,11636,seller,6557,6598
976970,11636,seller,6557,6600
976971,11636,seller,6557,6601
976972,11636,seller,6557,6603
976973,11636,seller,6557,6604
976974,11636,seller,6557,6605
976975,11636,seller,6561,6636
976976,11636,seller,6561,6637
976977,11636,seller,6561,6638
976978,11636,seller,6561,6639
976979,11636,seller,6561,6640
976980,11636,seller,6561,6641
977003,9636,buyer,6566,6678
977092,9637,buyer,6571,6708
977093,9637,buyer,6571,6709
977115,9533,buyer,6557,6606
977119,11461,seller,6562,6644
977290,11274,seller,6563,6661
977291,11272,seller,6557,6602
977296,11610,seller,6558,6612
977297,11610,seller,6558,6613
977298,11610,seller,6558,6616
977304,11069,seller,6573,6734
977305,11069,seller,6573,6735
977307,11179,seller,6557,6605
977308,11074,seller,6556,6588
977424,9638,buyer,6565,6674
977425,11579,seller,6570,6699
977426,11579,seller,6570,6700
977428,11645,seller,6556,6593
977568,11647,seller,6570,6700
977703,9587,buyer,6573,6729
977704,9587,buyer,6573,6730
977705,9587,buyer,6573,6734
996059,11747,seller,6557,6600
996060,11747,seller,6557,6606
996477,9686,buyer,6559,6617
996478,9686,buyer,6563,6661
996509,9688,buyer,6557,6600
996851,9689,buyer,6568,6688
996852,9689,buyer,6568,6689
996853,9689,buyer,6568,6690
996884,11228,seller,6562,6644
996895,9690,buyer,6567,6684
996904,10963,seller,6557,6598
996905,10963,seller,6567,6680
996906,10963,seller,6567,6681
997559,9685,buyer,6575,6750
997560,9685,buyer,6575,6751
997634,10817,seller,6560,6629
997635,10816,seller,6557,6600
997636,11798,seller,6565,6672
997652,9696,buyer,6561,6641
997653,9697,buyer,6573,6729
997654,9697,buyer,6573,6731
997655,9697,buyer,6573,6734
997656,9697,buyer,6573,6735
997657,8231,seller,6560,6634
997675,9695,buyer,6577,6759
997677,11802,seller,6555,6570
997697,9699,buyer,6555,6565
997698,9699,buyer,6555,6568
997700,9698,buyer,6562,6644
997992,9700,buyer,6558,6613
997993,9700,buyer,6558,6616
998183,11698,seller,6573,6731
998184,11698,seller,6573,6732
998338,9703,buyer,6573,6729
998339,9703,buyer,6573,6732
998340,9703,buyer,6573,6734
998353,11719,seller,6556,6587
998354,11719,seller,6563,6649
998356,11720,seller,6556,6583
998357,11720,seller,6556,6593
998358,11720,seller,6559,6617
998362,9704,buyer,6559,6617
998366,11766,seller,6555,6571
998367,11766,seller,6556,6584
998511,11731,seller,6558,6611
999023,9707,buyer,6556,6593
999025,9708,buyer,6557,6600
999026,9708,buyer,6577,6759
999027,9705,buyer,6557,6604
999028,9709,buyer,6568,6690
999168,11742,seller,6556,6594
999183,9706,buyer,6567,6680
999307,11382,seller,6568,6689
999310,11823,seller,6573,6732
999311,11823,seller,6573,6734
999316,9713,buyer,6573,6729
999502,9714,buyer,6556,6587
999503,9714,buyer,6556,6593
999504,9714,buyer,6559,6617
999505,9714,buyer,6574,6745
999683,11644,seller,6565,6673
999720,11832,seller,6564,6664
999721,11832,seller,6564,6665
999722,11832,seller,6564,6666
999723,11832,seller,6564,6667
999724,11832,seller,6565,6668
999725,11832,seller,6565,6669
999726,11832,seller,6565,6670
999727,11832,seller,6565,6671
999728,11832,seller,6565,6672
999729,11832,seller,6565,6673
999730,11832,seller,6565,6674
999731,11832,seller,6565,6675
999732,11832,seller,6565,6676
999735,11799,seller,6573,6729
999736,11799,seller,6573,6734
999737,11833,seller,6559,6617
999762,11805,seller,6573,6730
999763,11805,seller,6573,6734
999781,11822,seller,6555,6565
999782,11822,seller,6555,6568
999790,9716,buyer,6557,6606
999791,9716,buyer,6572,6728
999792,9716,buyer,6573,6729
999793,9716,buyer,6573,6732
999794,9716,buyer,6573,6734
999807,9692,buyer,6565,6673
999867,11779,seller,6562,6644
999874,9718,buyer,6555,6578
1000165,11815,seller,6559,6617
1000194,11812,seller,6573,6735
1000195,11812,seller,6574,6738
1000213,11809,seller,6556,6584
1000214,11809,seller,6557,6602
1000470,9721,buyer,6567,6684
1001008,11859,seller,6568,6689
1001013,10581,seller,6573,6734
1001014,10581,seller,6573,6735
1001018,11830,seller,6573,6732
1001019,11830,seller,6573,6734
1001024,11866,seller,6557,6596
1001025,11866,seller,6557,6598
1001027,11868,seller,6567,6684
1001028,11868,seller,6568,6689
1001029,11869,seller,6556,6593
1001030,11869,seller,6557,6602
1001031,11870,seller,6565,6674
1001032,11870,seller,6565,6675
1001033,11865,seller,6565,6672
1001035,11872,seller,6567,6684
1001039,11875,seller,6556,6593
1001040,11876,seller,6570,6697
1001043,11879,seller,6556,6587
1001044,11880,seller,6556,6593
1001045,11880,seller,6557,6602
1001086,11786,seller,6568,6690
1001096,11877,seller,6554,6556
1001104,11783,seller,6556,6587
1001105,11774,seller,6573,6734
1001121,9726,buyer,6562,6644
1001122,9724,buyer,6565,6673
1001377,11913,seller,6557,6600
1001378,11913,seller,6572,6727
1001401,11797,seller,6556,6583
1001402,11797,seller,6560,6632
1001403,11797,seller,6560,6634
1001409,11825,seller,6556,6587
1001410,11825,seller,6556,6593
1001415,11826,seller,6556,6585
1001416,11826,seller,6557,6602
1001426,11817,seller,6562,6644
1001427,11818,seller,6557,6598
1001428,11926,seller,6559,6617
1001429,9723,buyer,6573,6729
1001430,9723,buyer,6573,6730
1001431,9723,buyer,6573,6732
1001432,9723,buyer,6573,6734
1001440,11840,seller,6573,6732
1001733,11908,seller,6556,6584
1001734,11908,seller,6556,6585
1001735,11908,seller,6556,6593
1001761,11927,seller,6573,6730
1001772,9729,buyer,6567,6680
1001848,11930,seller,6563,6652
1001849,11930,seller,6566,6678
977713,11554,seller,6556,6584
977714,11554,seller,6556,6587
977729,11665,seller,6565,6672
977765,9577,buyer,6555,6574
977766,9577,buyer,6555,6579
977767,9577,buyer,6556,6589
977768,9577,buyer,6556,6593
977769,9577,buyer,6559,6617
977780,9576,buyer,6555,6574
977781,9576,buyer,6555,6579
977782,9576,buyer,6556,6589
977783,9576,buyer,6556,6593
977784,9576,buyer,6559,6617
977825,9558,buyer,6568,6690
977826,9548,buyer,6556,6594
977827,9548,buyer,6563,6649
977828,9548,buyer,6567,6681
977874,11262,seller,6555,6569
977875,11262,seller,6556,6584
977886,11472,seller,6573,6731
977888,11473,seller,6557,6598
977899,11479,seller,6562,6644
977900,11479,seller,6573,6729
977903,11480,seller,6557,6604
977906,11481,seller,6573,6730
977907,11481,seller,6574,6747
977913,11483,seller,6555,6566
977916,11484,seller,6556,6587
977917,11484,seller,6557,6602
977939,11332,seller,6556,6583
977940,9644,buyer,6555,6564
977941,9644,buyer,6555,6565
977942,9644,buyer,6555,6566
977943,9644,buyer,6555,6568
977953,11330,seller,6567,6684
977957,11328,seller,6557,6596
977958,11557,seller,6564,6665
977959,11557,seller,6568,6689
977960,11556,seller,6565,6672
977961,11556,seller,6565,6673
977965,10131,seller,6556,6593
977966,10131,seller,6577,6762
977967,11543,seller,6565,6668
977971,11321,seller,6556,6584
977972,11321,seller,6557,6602
977973,11323,seller,6556,6584
977974,11323,seller,6563,6649
977975,11677,seller,6557,6603
977979,11675,seller,6556,6585
977980,11675,seller,6556,6593
977981,11675,seller,6557,6602
978138,11514,seller,6556,6585
978141,9640,buyer,6559,6617
978142,9640,buyer,6573,6734
978143,9640,buyer,6573,6735
978156,9645,buyer,6562,6644
978157,9645,buyer,6573,6729
978182,11686,seller,6573,6732
978183,11687,seller,6573,6729
978186,11475,seller,6556,6584
978187,11688,seller,6573,6730
978188,11688,seller,6574,6741
978195,11689,seller,6573,6730
978196,11689,seller,6573,6731
978197,11689,seller,6573,6732
978211,11695,seller,6573,6730
978212,11695,seller,6574,6741
978216,11696,seller,6573,6732
978224,9649,buyer,6573,6729
978234,9648,buyer,6568,6689
978239,9647,buyer,6556,6585
978240,9647,buyer,6557,6598
978245,11601,seller,6573,6730
978246,11600,seller,6573,6730
978247,11600,seller,6573,6734
978248,11602,seller,6573,6730
978249,11602,seller,6576,6754
978250,11599,seller,6573,6730
978251,11599,seller,6576,6754
978261,11590,seller,6560,6625
978262,9646,buyer,6555,6572
978276,11585,seller,6573,6732
978290,9542,buyer,6573,6729
978291,9542,buyer,6574,6742
978292,9542,buyer,6575,6751
978293,11685,seller,6563,6652
978294,11685,seller,6573,6729
978299,9602,buyer,6556,6587
978300,9602,buyer,6556,6588
978309,9614,buyer,6565,6672
978310,9614,buyer,6565,6673
978320,11690,seller,6562,6644
978321,11690,seller,6573,6729
978330,11604,seller,6556,6594
978336,11570,seller,6562,6644
978339,11566,seller,6573,6731
978342,11565,seller,6557,6602
978343,11565,seller,6577,6762
978344,11564,seller,6557,6602
978349,11559,seller,6557,6602
978350,11558,seller,6556,6585
978351,11558,seller,6557,6598
978363,11531,seller,6557,6598
978364,11530,seller,6557,6602
978368,11529,seller,6558,6612
978369,11529,seller,6558,6613
978373,11528,seller,6565,6673
978375,11527,seller,6557,6598
978378,11525,seller,6556,6585
978379,11525,seller,6557,6598
978384,11523,seller,6556,6587
978385,11523,seller,6557,6602
978387,11522,seller,6558,6612
978392,11520,seller,6563,6661
978394,11519,seller,6556,6585
978395,11519,seller,6557,6602
978396,11518,seller,6556,6584
978397,11518,seller,6557,6602
978398,11517,seller,6567,6680
978405,11546,seller,6559,6617
978406,11545,seller,6557,6600
978408,11542,seller,6558,6612
978413,11537,seller,6556,6585
978414,11535,seller,6556,6587
978415,11535,seller,6556,6593
978417,11441,seller,6556,6585
978418,11441,seller,6557,6602
978419,11437,seller,6556,6584
978420,9653,buyer,6555,6570
978423,11680,seller,6556,6587
978425,11678,seller,6573,6731
978426,11678,seller,6573,6734
978429,11673,seller,6562,6645
978430,11673,seller,6562,6647
978435,11670,seller,6560,6633
978436,11670,seller,6563,6649
978437,9641,buyer,6555,6568
978439,11660,seller,6560,6628
978447,9654,buyer,6557,6606
978448,9654,buyer,6568,6690
978449,9654,buyer,6573,6731
978461,11621,seller,6573,6734
978488,11614,seller,6573,6730
978489,11614,seller,6573,6734
978492,11611,seller,6573,6730
978510,11638,seller,6556,6584
978511,11638,seller,6557,6602
978515,11651,seller,6560,6632
978516,11650,seller,6573,6734
978517,11650,seller,6573,6735
978518,11649,seller,6556,6584
978531,11633,seller,6556,6584
978532,11633,seller,6563,6649
978536,11631,seller,6557,6604
978541,11643,seller,6573,6731
978560,9659,buyer,6565,6672
978561,9659,buyer,6565,6675
978581,11676,seller,6574,6747
978582,11676,seller,6576,6755
978684,11709,seller,6570,6697
978685,11709,seller,6573,6734
978721,9532,buyer,6555,6564
978722,9532,buyer,6555,6565
978723,9532,buyer,6555,6566
978724,9532,buyer,6555,6567
978725,9532,buyer,6555,6568
978726,9532,buyer,6555,6569
978727,9532,buyer,6555,6570
978728,9532,buyer,6555,6571
978729,9532,buyer,6555,6572
978730,9532,buyer,6555,6574
978731,9532,buyer,6555,6575
978732,9532,buyer,6555,6576
978733,9532,buyer,6555,6577
978734,9532,buyer,6555,6578
978735,9532,buyer,6555,6579
978736,9532,buyer,6555,6581
978737,9532,buyer,6555,6582
978738,9532,buyer,6557,6596
978739,9532,buyer,6557,6598
978740,9532,buyer,6557,6600
978741,9532,buyer,6557,6601
978742,9532,buyer,6557,6602
978743,9532,buyer,6557,6603
978744,9532,buyer,6557,6604
978745,9532,buyer,6557,6605
978746,9532,buyer,6557,6606
978747,9532,buyer,6558,6608
978748,9532,buyer,6558,6609
978749,9532,buyer,6558,6611
978750,9532,buyer,6558,6612
978751,9532,buyer,6558,6613
978752,9532,buyer,6558,6614
978753,9532,buyer,6558,6615
978754,9532,buyer,6558,6616
978755,9532,buyer,6559,6617
978756,9532,buyer,6559,6619
978757,9532,buyer,6559,6621
978758,9532,buyer,6559,6622
978759,9532,buyer,6560,6624
978760,9532,buyer,6560,6625
978761,9532,buyer,6560,6626
978762,9532,buyer,6560,6627
978763,9532,buyer,6560,6628
978764,9532,buyer,6560,6629
978765,9532,buyer,6560,6630
978766,9532,buyer,6560,6632
978767,9532,buyer,6560,6633
978768,9532,buyer,6560,6634
978769,9532,buyer,6561,6636
978770,9532,buyer,6561,6637
978771,9532,buyer,6561,6638
978772,9532,buyer,6561,6639
978773,9532,buyer,6561,6640
978774,9532,buyer,6561,6641
978775,9532,buyer,6563,6649
978776,9532,buyer,6563,6651
978777,9532,buyer,6563,6652
978778,9532,buyer,6563,6654
978779,9532,buyer,6563,6655
978780,9532,buyer,6563,6657
978781,9532,buyer,6563,6658
978782,9532,buyer,6563,6659
978783,9532,buyer,6563,6660
978784,9532,buyer,6563,6661
978785,9532,buyer,6563,6662
978786,9532,buyer,6564,6664
978787,9532,buyer,6564,6665
978788,9532,buyer,6564,6666
978789,9532,buyer,6564,6667
978790,9532,buyer,6565,6668
978791,9532,buyer,6565,6669
978792,9532,buyer,6565,6670
978793,9532,buyer,6565,6671
978794,9532,buyer,6565,6672
978795,9532,buyer,6565,6673
978796,9532,buyer,6565,6674
978797,9532,buyer,6565,6675
978798,9532,buyer,6565,6676
978799,9532,buyer,6566,6677
978800,9532,buyer,6566,6678
978801,9532,buyer,6567,6680
978802,9532,buyer,6567,6681
978803,9532,buyer,6567,6683
978804,9532,buyer,6567,6684
978805,9532,buyer,6567,6685
978806,9532,buyer,6567,6686
978807,9532,buyer,6567,6687
978808,9532,buyer,6574,6738
978809,9532,buyer,6574,6739
978810,9532,buyer,6574,6741
978811,9532,buyer,6574,6742
978812,9532,buyer,6574,6745
978813,9532,buyer,6574,6746
978814,9532,buyer,6574,6747
978815,9532,buyer,6574,6748
978816,9532,buyer,6575,6750
978817,9532,buyer,6575,6751
978818,9532,buyer,6576,6753
978819,9532,buyer,6576,6754
978820,9532,buyer,6576,6755
978837,11713,seller,6565,6672
978844,11318,seller,6555,6570
978865,11265,seller,6560,6634
978868,9398,buyer,6557,6603
978869,9398,buyer,6558,6609
978870,9398,buyer,6558,6611
978871,9398,buyer,6558,6612
978872,9398,buyer,6558,6615
978873,9398,buyer,6558,6616
978874,9398,buyer,6570,6697
978875,11236,seller,6557,6598
978876,11236,seller,6557,6606
978879,11054,seller,6556,6583
978880,11703,seller,6556,6587
978881,11703,seller,6556,6588
978906,7330,seller,6556,6583
978907,7330,seller,6556,6593
978908,7330,seller,6559,6617
978914,9348,buyer,6554,6561
978915,9348,buyer,6558,6609
978916,9348,buyer,6558,6611
978917,9348,buyer,6558,6615
978918,9348,buyer,6558,6616
978924,9663,buyer,6557,6598
978925,9663,buyer,6557,6602
978926,9663,buyer,6570,6697
978935,10989,seller,6573,6730
