mid,sid,pid,ustatus,score,astatus
1481232,12580,9579,NULL,10.000000,New
1481230,12580,9576,NULL,10.000000,New
1481228,12580,9552,NULL,10.000000,New
1481227,12580,9548,NULL,10.000000,New
1481221,12580,9502,NULL,10.000000,New
1481220,12580,9501,NULL,10.000000,New
1481219,12580,9500,NULL,10.000000,New
1481218,12580,9499,NULL,10.000000,New
1481199,12580,9358,NULL,10.000000,New
1481197,12580,9355,NULL,10.000000,New
1481196,12580,9341,NULL,10.000000,New
1480659,12587,9502,NULL,9.825000,Approved
1480517,12586,9387,NULL,9.825000,Approved
1478926,12583,9419,NULL,9.825000,Approved
1478609,11772,9818,NULL,10.000000,New
1478601,11222,9818,Introduced,9.825000,Approved
1478591,11012,9818,NULL,10.000000,Approved
1478514,12584,9445,NULL,9.825000,Approved
1478512,12584,9419,NULL,9.825000,Approved
1477957,12307,9383,NULL,10.000000,Approved
1474499,12577,9388,NULL,10.000000,Approved
1472812,12341,9452,NULL,9.825000,Approved
1471770,12345,9788,NULL,9.825000,Approved
1471411,12346,9419,NULL,9.825000,Approved
1470731,12348,9502,NULL,9.825000,Approved
1470426,12351,9420,NULL,9.818000,Approved
1470158,12353,9708,NULL,9.825000,Approved
1469241,12570,9806,NULL,9.825000,Approved
1468452,12574,9552,NULL,10.000000,New
1468443,12574,9480,NULL,10.000000,New
1468435,12574,9445,NULL,10.000000,Approved
1468141,12576,9728,NULL,9.825000,Approved
1468136,12576,9537,NULL,9.825000,Approved
1467979,12431,9487,NULL,10.000000,Approved
1465907,12575,9489,NULL,9.825000,Approved
1465894,12575,9384,NULL,9.825000,Approved
1459583,12509,9810,NULL,10.000000,New
1459573,12509,9714,NULL,10.000000,New
1459567,12509,9596,NULL,10.000000,New
1459564,12509,9578,NULL,10.000000,New
1459562,12509,9552,NULL,10.000000,New
1459561,12509,9548,NULL,10.000000,New
1459558,12509,9492,NULL,10.000000,New
1459556,12509,9480,NULL,10.000000,New
1459553,12509,9457,NULL,10.000000,New
1459552,12509,9451,NULL,9.123000,New
1459551,12509,9450,NULL,9.123000,New
1458828,12566,9385,NULL,9.808000,Approved
1455980,12511,9391,NULL,9.825000,Approved
1453532,12567,9387,NULL,9.808000,Approved
1452051,12555,9387,NULL,9.808000,Approved
1451848,12554,9389,NULL,9.808000,Approved
1451584,12552,9419,NULL,9.808000,Approved
1448198,12526,9452,NULL,10.000000,Approved
1446193,7332,9813,NULL,9.825000,New
1445284,12504,9793,NULL,10.000000,Approved
1445278,12504,9740,NULL,10.000000,Approved
1445144,12521,9769,NULL,10.000000,New
1445143,12521,9764,NULL,10.000000,New
1445141,12521,9762,NULL,10.000000,New
1445139,12521,9723,NULL,10.000000,New
1445128,12521,9645,NULL,10.000000,Approved
1445112,12521,9538,NULL,10.000000,New
1445111,12521,9537,NULL,10.000000,New
1445095,12521,9344,NULL,10.000000,New
1444601,12522,9794,NULL,10.000000,New
1444599,12522,9775,NULL,10.000000,New
1444598,12522,9769,NULL,10.000000,New
1444597,12522,9764,NULL,10.000000,New
1444595,12522,9762,NULL,10.000000,New
1444593,12522,9723,NULL,10.000000,New
1444592,12522,9713,NULL,10.000000,New
1444590,12522,9697,NULL,10.000000,New
1444587,12522,9670,NULL,10.000000,New
1444575,12522,9598,NULL,10.000000,New
1444574,12522,9597,NULL,10.000000,New
1444573,12522,9596,NULL,10.000000,New
1444572,12522,9595,NULL,10.000000,New
1444571,12522,9594,NULL,10.000000,New
1444569,12522,9587,NULL,10.000000,New
1444568,12522,9557,NULL,10.000000,New
1444567,12522,9542,NULL,10.000000,New
1444566,12522,9538,NULL,10.000000,New
1444562,12522,9516,NULL,10.000000,New
1444559,12522,9499,NULL,10.000000,New
1444556,12522,9457,NULL,10.000000,New
1444555,12522,9452,NULL,10.000000,New
1444553,12522,9444,NULL,10.000000,New
1444549,12522,9344,NULL,10.000000,New
1444347,12519,9794,NULL,10.000000,New
1444345,12519,9775,NULL,10.000000,New
1444344,12519,9769,NULL,10.000000,New
1444343,12519,9764,NULL,10.000000,New
1444341,12519,9762,NULL,10.000000,New
1444340,12519,9728,NULL,10.000000,Approved
1444339,12519,9723,NULL,10.000000,New
1444338,12519,9713,NULL,10.000000,New
1444336,12519,9697,NULL,10.000000,New
1444328,12519,9645,NULL,10.000000,Approved
1444321,12519,9598,NULL,10.000000,New
1444320,12519,9597,NULL,10.000000,New
1444319,12519,9596,NULL,10.000000,New
1444318,12519,9595,NULL,10.000000,New
1444317,12519,9594,NULL,10.000000,New
1444315,12519,9587,NULL,10.000000,New
1444314,12519,9557,NULL,10.000000,New
1444313,12519,9542,NULL,10.000000,New
1444312,12519,9538,NULL,10.000000,New
1444308,12519,9516,NULL,10.000000,New
1444305,12519,9499,NULL,10.000000,New
1444302,12519,9457,NULL,10.000000,New
1444301,12519,9452,NULL,10.000000,New
1444299,12519,9444,NULL,10.000000,New
1444295,12519,9344,NULL,10.000000,New
1443564,12523,9794,NULL,10.000000,New
1443562,12523,9775,NULL,10.000000,New
1443561,12523,9769,NULL,10.000000,New
1443560,12523,9764,NULL,10.000000,New
1443558,12523,9762,NULL,10.000000,New
1443555,12523,9713,NULL,10.000000,New
1443553,12523,9697,NULL,10.000000,New
1443550,12523,9670,NULL,10.000000,New
1443546,12523,9649,NULL,10.000000,New
1443538,12523,9598,NULL,10.000000,New
1443532,12523,9587,NULL,10.000000,New
1443529,12523,9538,NULL,10.000000,New
1442724,12524,9775,NULL,10.000000,New
1442723,12524,9769,NULL,10.000000,New
1442722,12524,9764,NULL,10.000000,New
1442720,12524,9762,NULL,10.000000,New
1442719,12524,9728,NULL,10.000000,Approved
1442718,12524,9723,NULL,10.000000,New
1442717,12524,9713,NULL,10.000000,New
1442715,12524,9697,NULL,10.000000,New
1442700,12524,9598,NULL,10.000000,New
1442699,12524,9597,NULL,10.000000,New
1442698,12524,9596,NULL,10.000000,New
1442697,12524,9595,NULL,10.000000,New
1442696,12524,9594,NULL,10.000000,New
1442694,12524,9587,NULL,10.000000,New
1442693,12524,9557,NULL,10.000000,New
1442692,12524,9542,NULL,10.000000,New
1442691,12524,9538,NULL,10.000000,New
1442687,12524,9516,NULL,10.000000,New
1442684,12524,9499,NULL,10.000000,New
1442681,12524,9457,NULL,10.000000,New
1442680,12524,9452,NULL,10.000000,New
1442678,12524,9444,NULL,10.000000,New
1442674,12524,9344,NULL,10.000000,New
1442472,12529,9794,NULL,10.000000,New
1442470,12529,9775,NULL,10.000000,New
1442469,12529,9769,NULL,10.000000,New
1442468,12529,9764,NULL,10.000000,New
1442466,12529,9762,NULL,10.000000,New
1442465,12529,9728,NULL,10.000000,New
1442463,12529,9713,NULL,10.000000,New
1442461,12529,9697,NULL,10.000000,New
1442443,12529,9595,NULL,10.000000,New
1442436,12529,9537,NULL,10.000000,New
1442426,12529,9452,NULL,10.000000,New
1442420,12529,9344,NULL,10.000000,New
1442215,12530,9769,NULL,10.000000,New
1442214,12530,9764,NULL,10.000000,New
1442212,12530,9762,NULL,10.000000,New
1442211,12530,9728,NULL,10.000000,New
1442209,12530,9713,NULL,10.000000,New
1442193,12530,9599,NULL,10.000000,New
1442192,12530,9598,NULL,10.000000,New
1442191,12530,9597,NULL,10.000000,New
1442190,12530,9596,NULL,10.000000,New
1442189,12530,9595,NULL,10.000000,New
1442188,12530,9594,NULL,10.000000,New
1442186,12530,9587,NULL,10.000000,New
1442185,12530,9557,NULL,10.000000,New
1442184,12530,9542,NULL,10.000000,New
1442183,12530,9538,NULL,10.000000,New
1442182,12530,9537,NULL,10.000000,New
1442179,12530,9516,NULL,10.000000,New
1442176,12530,9499,NULL,10.000000,New
1442173,12530,9457,NULL,10.000000,New
1442172,12530,9452,NULL,10.000000,New
1442170,12530,9444,NULL,10.000000,New
1442166,12530,9344,NULL,10.000000,New
1441964,12534,9794,NULL,10.000000,New
1441961,12534,9769,NULL,10.000000,New
1441960,12534,9764,NULL,10.000000,New
1441958,12534,9762,NULL,10.000000,New
1441956,12534,9723,NULL,10.000000,New
1441955,12534,9713,NULL,10.000000,New
1441953,12534,9697,NULL,10.000000,New
1441939,12534,9599,NULL,10.000000,New
1441938,12534,9598,NULL,10.000000,New
1441937,12534,9597,NULL,10.000000,New
1441936,12534,9596,NULL,10.000000,New
1441935,12534,9595,NULL,10.000000,New
1441934,12534,9594,NULL,10.000000,New
1441932,12534,9587,NULL,10.000000,New
1441931,12534,9557,NULL,10.000000,New
1441929,12534,9538,NULL,10.000000,New
1441928,12534,9537,NULL,10.000000,New
1441925,12534,9516,NULL,10.000000,New
1441923,12534,9502,NULL,10.000000,New
1441922,12534,9499,NULL,10.000000,New
1441918,12534,9452,NULL,10.000000,New
1441915,12534,9369,NULL,10.000000,New
1441912,12534,9344,NULL,10.000000,New
1441710,12536,9794,NULL,10.000000,New
1441708,12536,9775,NULL,10.000000,New
1441707,12536,9769,NULL,10.000000,New
1441706,12536,9764,NULL,10.000000,New
1441704,12536,9762,NULL,10.000000,New
1441703,12536,9728,NULL,10.000000,New
1441702,12536,9723,NULL,10.000000,New
1441701,12536,9713,NULL,10.000000,New
1441699,12536,9697,NULL,10.000000,New
1441685,12536,9599,NULL,10.000000,New
1441684,12536,9598,NULL,10.000000,New
1441683,12536,9597,NULL,10.000000,New
1441682,12536,9596,NULL,10.000000,New
1441681,12536,9595,NULL,10.000000,New
1441680,12536,9594,NULL,10.000000,New
1441678,12536,9587,NULL,10.000000,New
1441677,12536,9557,NULL,10.000000,New
1441676,12536,9542,NULL,10.000000,New
1441675,12536,9538,NULL,10.000000,New
1441671,12536,9516,NULL,10.000000,New
1441668,12536,9499,NULL,10.000000,New
1441665,12536,9457,NULL,10.000000,New
1441664,12536,9452,NULL,10.000000,New
1441662,12536,9444,NULL,10.000000,New
1441658,12536,9344,NULL,10.000000,New
1441259,12537,9794,NULL,10.000000,New
1441257,12537,9775,NULL,10.000000,New
1441256,12537,9769,NULL,10.000000,New
1441255,12537,9764,NULL,10.000000,New
1441253,12537,9762,NULL,10.000000,New
1441252,12537,9728,NULL,10.000000,New
1441250,12537,9713,NULL,10.000000,New
1441248,12537,9697,NULL,10.000000,New
1441245,12537,9670,NULL,10.000000,New
1441241,12537,9649,NULL,10.000000,New
1441233,12537,9598,NULL,10.000000,New
1441232,12537,9597,NULL,10.000000,New
1441231,12537,9596,NULL,10.000000,New
1441230,12537,9595,NULL,10.000000,New
1441229,12537,9594,NULL,10.000000,New
1441227,12537,9587,NULL,10.000000,New
1441226,12537,9557,NULL,10.000000,New
1441225,12537,9542,NULL,10.000000,New
1441224,12537,9538,NULL,10.000000,New
1441223,12537,9537,NULL,10.000000,New
1441220,12537,9516,NULL,10.000000,New
1441218,12537,9502,NULL,10.000000,New
1441217,12537,9499,NULL,10.000000,New
1441214,12537,9457,NULL,10.000000,New
1440998,12538,9728,NULL,10.000000,New
1440976,12538,9595,NULL,10.000000,New
1440970,12538,9538,NULL,10.000000,New
1440969,12538,9537,NULL,10.000000,New
1440964,12538,9502,NULL,10.000000,New
1440956,12538,9369,NULL,10.000000,New
1439003,12484,9419,NULL,9.808000,Approved
1437090,12478,9395,NULL,9.808000,Approved
1435443,11803,9814,NULL,10.000000,New
1435225,7332,9814,NULL,9.825000,New
1434598,12386,9728,NULL,9.123000,Approved
1434590,12386,9645,NULL,9.123000,Approved
1434568,12386,9369,NULL,9.123000,Approved
1433943,12456,9419,NULL,9.808000,Approved
1433256,12454,9391,NULL,9.808000,Approved
1433038,12453,9419,NULL,9.808000,Approved
1432462,12387,9728,NULL,10.000000,Approved
1431928,12388,9728,NULL,10.000000,Approved
1429729,12367,9452,NULL,9.808000,New
1429564,12368,9344,NULL,9.808000,New
1429221,12370,9344,NULL,9.808000,New
1429061,12371,9452,NULL,9.825000,New
1425725,12410,9812,Introduced,10.000000,Approved
1425539,12366,9703,Rejected,9.825000,Approved
1425521,12366,9595,Introduced,9.818000,Approved
1425515,12366,9516,Introduced,9.818000,Approved
1425050,12370,9453,NULL,9.808000,Approved
1424960,12371,9663,NULL,9.825000,Approved
1424669,12377,9599,Introduced,9.818000,Approved
1424279,12466,9527,Rejected,10.000000,Approved
1422154,12403,9530,NULL,9.808000,Approved
1422023,12401,9657,NULL,9.825000,Approved
1422018,12401,9592,NULL,9.825000,Approved
1415640,12420,9810,NULL,10.000000,Approved
1413232,12419,9452,NULL,9.123000,Approved
1412974,12421,9539,NULL,10.000000,Approved
1412969,12421,9358,Rejected,10.000000,Approved
1412905,12422,9810,NULL,10.000000,Approved
1412883,12422,9578,NULL,10.000000,Approved
1412470,12098,9810,NULL,10.000000,Approved
1412461,11985,9810,NULL,10.000000,New
1412394,10969,9810,NULL,9.825000,Approved
1412034,12322,9497,Rejected,9.825000,Approved
1411249,12354,9445,NULL,9.825000,Approved
1408360,12398,9757,NULL,9.825000,New
1408336,12398,9548,NULL,9.825000,New
1406676,12391,9420,NULL,9.818000,Approved
1406371,12365,9806,NULL,10.000000,Approved
1406358,12298,9806,NULL,10.000000,Approved
1406195,11427,9806,NULL,10.000000,Approved
1406168,11179,9806,NULL,10.000000,Approved
1406080,10677,9806,NULL,10.000000,New
1406010,9887,9806,NULL,10.000000,New
1406007,9883,9806,NULL,10.000000,New
1405950,7332,9806,NULL,9.825000,New
1405930,12381,9783,NULL,9.825000,New
1405927,12381,9714,NULL,9.825000,New
1405919,12381,9542,NULL,9.825000,New
1405917,12381,9527,NULL,9.825000,New
1405904,12381,9337,NULL,9.825000,New
1403818,12070,9800,NULL,10.000000,Approved
1403808,11255,9800,Rejected,9.808000,Approved
1403794,11013,9800,NULL,10.000000,Approved
1402042,12373,9419,NULL,10.000000,Approved
1399469,12294,9494,NULL,10.000000,Approved
1397201,12296,9795,Rejected,10.000000,Approved
1395208,12364,9723,NULL,10.000000,Approved
1394138,12338,9404,NULL,9.123000,Approved
1394035,12310,9637,NULL,10.000000,Approved
1394027,12310,9379,NULL,10.000000,Approved
1393696,12293,9614,NULL,10.000000,Approved
1393695,12293,9564,NULL,9.123000,Approved
1393467,12290,9410,NULL,10.000000,Approved
1392963,12285,9722,Rejected,10.000000,Approved
1392849,12307,9680,NULL,10.000000,New
1392836,12307,9505,NULL,10.000000,New
1392816,12307,9382,NULL,10.000000,New
1385532,11327,9798,NULL,9.825000,Approved
1385432,12325,9419,NULL,10.000000,Approved
1383658,12246,9688,NULL,10.000000,Approved
1383657,12246,9675,NULL,10.000000,Approved
1383362,12264,9499,Rejected,10.000000,Approved
1382556,12046,9797,NULL,9.825000,Approved
1381156,12233,9794,NULL,9.825000,New
1381154,12141,9794,NULL,9.825000,New
1381152,12138,9794,NULL,9.825000,New
1381151,12117,9794,NULL,9.825000,New
1381150,12100,9794,NULL,9.825000,New
1381149,12099,9794,NULL,9.825000,New
1381148,12086,9794,NULL,9.808000,New
1381147,12080,9794,NULL,10.000000,New
1381144,11973,9794,NULL,9.808000,New
1381142,11954,9794,NULL,9.825000,New
1381134,11818,9794,NULL,10.000000,New
1381129,11728,9794,NULL,10.000000,New
1381127,11565,9794,NULL,10.000000,New
1381126,11564,9794,NULL,10.000000,New
1381124,11559,9794,NULL,10.000000,New
1381123,11558,9794,NULL,10.000000,New
1381115,11468,9794,NULL,9.825000,New
1381107,11162,9794,NULL,10.000000,New
1381104,11088,9794,NULL,10.000000,New
1381099,11042,9794,NULL,10.000000,New
1381096,11014,9794,NULL,10.000000,New
1380904,11913,9788,Rejected,10.000000,Approved
1380474,10562,9788,NULL,10.000000,New
1380457,10476,9788,NULL,10.000000,New
1380415,10298,9788,NULL,9.825000,New
1380409,10239,9788,NULL,10.000000,New
1380397,10100,9788,NULL,10.000000,New
1380331,9740,9788,NULL,10.000000,New
1380299,8613,9788,NULL,10.000000,New
1380188,7332,9788,NULL,9.825000,New
1380132,11784,9793,NULL,9.825000,Approved
1379055,12233,9794,NULL,9.825000,New
1379053,12141,9794,NULL,9.825000,New
1379051,12138,9794,NULL,9.825000,New
1379050,12117,9794,NULL,9.825000,New
1379049,12100,9794,NULL,9.825000,New
1379048,12099,9794,NULL,9.825000,New
1379047,12086,9794,NULL,9.808000,New
1379046,12080,9794,NULL,10.000000,New
1379043,11973,9794,NULL,9.808000,New
1379041,11954,9794,NULL,9.825000,New
1379033,11818,9794,NULL,10.000000,New
1379028,11728,9794,NULL,10.000000,New
1379025,11565,9794,NULL,10.000000,New
1379024,11564,9794,NULL,10.000000,New
1379022,11559,9794,NULL,10.000000,New
1379021,11558,9794,NULL,10.000000,New
1379013,11468,9794,NULL,9.825000,New
1379005,11162,9794,NULL,10.000000,New
1379002,11088,9794,NULL,10.000000,New
1378997,11042,9794,NULL,10.000000,New
1378994,11014,9794,NULL,10.000000,New
1373711,12245,9349,MatchModified,10.000000,Approved
1373493,12260,9728,NULL,10.000000,Approved
1365391,12134,9499,Rejected,10.000000,Approved
1364433,12164,9419,NULL,9.825000,Approved
1363700,12031,9419,NULL,9.825000,Approved
1359916,12219,9421,NULL,9.808000,Approved
1353160,10954,9783,NULL,10.000000,New
1352907,7332,9783,NULL,9.825000,New
1352844,7555,9784,NULL,10.000000,New
1352840,12079,9683,NULL,10.000000,Approved
1352839,12079,9680,NULL,10.000000,Approved
1351952,12214,9585,NULL,9.825000,Approved
1351611,12212,9714,NULL,9.825000,Approved
1350041,12202,9354,NULL,9.825000,Approved
1346435,12189,9446,NULL,9.825000,Approved
1343507,12175,9502,NULL,9.825000,Approved
1339982,12162,9453,NULL,10.000000,Approved
1339714,12163,9468,Rejected,10.000000,Approved
1339566,11696,9775,NULL,9.808000,New
1339562,11689,9775,NULL,9.825000,New
1339559,11686,9775,NULL,9.825000,New
1337667,12154,9734,NULL,10.000000,Approved
1334567,12090,9578,NULL,10.000000,Approved
1331821,11258,9771,NULL,9.825000,Approved
1331816,10252,9771,NULL,10.000000,New
1330897,12047,9598,Introduced,10.000000,Approved
1329540,10980,9769,Rejected,9.123000,Approved
1329534,10636,9769,NULL,10.000000,New
1328300,12077,9487,NULL,10.000000,New
1324205,12098,9552,NULL,10.000000,New
1317679,11803,9766,NULL,10.000000,New
1317259,8613,9766,NULL,10.000000,New
1314462,10917,9767,NULL,9.808000,Approved
1306527,11359,9765,NULL,10.000000,New
1306509,11206,9765,NULL,10.000000,New
1306392,7332,9765,NULL,9.825000,New
1302213,11491,9565,Introduced,9.825000,Approved
1302135,12046,9736,NULL,9.825000,Approved
1302134,12046,9699,Introduced,9.825000,Approved
1302042,12014,9337,NULL,10.000000,Approved
1301681,12015,9697,NULL,10.000000,Approved
1301640,12015,9351,NULL,10.000000,Approved
1291378,12017,9385,NULL,10.000000,Approved
1290135,12006,9470,NULL,9.123000,Approved
1289472,11428,9757,NULL,10.000000,New
1289385,10954,9757,NULL,10.000000,New
1289059,7332,9757,NULL,9.825000,New
1288479,11982,9754,NULL,10.000000,New
1286139,10250,9750,NULL,10.000000,New
1285832,11933,9729,Introduced,9.808000,Approved
1285189,11861,9395,NULL,10.000000,Approved
1283920,11060,9740,NULL,9.123000,Approved
1283778,10961,9738,NULL,10.000000,New
1283743,8057,9738,NULL,10.000000,New
1280862,11860,9734,NULL,10.000000,Approved
1280048,11990,9552,NULL,10.000000,New
1280047,11990,9548,NULL,10.000000,New
1280021,11990,9396,NULL,10.000000,Approved
1278638,11981,9445,NULL,9.808000,Approved
1276546,11979,9446,Rejected,9.825000,Approved
1275796,11986,9705,NULL,10.000000,New
1275786,11986,9502,NULL,10.000000,New
1275785,11986,9501,NULL,10.000000,New
1275784,11986,9500,NULL,10.000000,New
1275783,11986,9499,NULL,10.000000,New
1275782,11986,9489,NULL,10.000000,New
1275780,11986,9472,NULL,10.000000,New
1275514,11985,9714,NULL,10.000000,New
1275507,11985,9596,NULL,10.000000,New
1275504,11985,9578,NULL,10.000000,New
1275503,11985,9576,NULL,10.000000,New
1275502,11985,9552,NULL,10.000000,New
1275501,11985,9548,NULL,10.000000,New
1275498,11985,9492,NULL,10.000000,New
1275497,11985,9486,NULL,10.000000,New
1275496,11985,9480,NULL,10.000000,New
1275494,11985,9470,NULL,10.000000,New
1275493,11985,9457,NULL,10.000000,New
1275492,11985,9451,NULL,10.000000,New
1275491,11985,9450,NULL,10.000000,New
1275490,11985,9449,NULL,10.000000,New
1275487,11985,9358,NULL,10.000000,New
1275486,11985,9356,NULL,10.000000,New
1274561,11983,9734,NULL,10.000000,New
1274559,11983,9692,NULL,10.000000,New
1274558,11983,9684,NULL,10.000000,New
1274554,11983,9594,NULL,10.000000,New
1274553,11983,9546,NULL,10.000000,New
1274551,11983,9514,NULL,10.000000,New
1274550,11983,9486,NULL,10.000000,New
1274549,11983,9446,NULL,10.000000,New
1274548,11983,9404,NULL,10.000000,New
1274547,11983,9362,NULL,10.000000,New
1274546,11983,9349,NULL,10.000000,New
1274545,11983,9327,NULL,10.000000,New
1274365,11982,9714,NULL,10.000000,New
1274364,11982,9704,NULL,10.000000,New
1274363,11982,9640,NULL,10.000000,New
1274361,11982,9576,NULL,10.000000,New
1274360,11982,9561,NULL,10.000000,New
1274359,11982,9541,NULL,10.000000,New
1274358,11982,9492,NULL,10.000000,New
1274357,11982,9470,NULL,10.000000,New
1274356,11982,9449,NULL,10.000000,New
1274354,11982,9405,NULL,10.000000,New
1274353,11982,9358,NULL,10.000000,New
1274352,11982,9356,NULL,10.000000,New
1273720,11832,9734,NULL,10.000000,New
1273681,11186,9734,NULL,9.825000,Approved
1273672,10961,9734,NULL,10.000000,New
1273604,8556,9734,NULL,10.000000,New
1273565,8057,9734,NULL,10.000000,New
1273556,7555,9734,NULL,9.123000,New
1269086,11970,9729,Introduced,9.808000,Approved
1268870,11938,9561,Rejected,10.000000,Approved
1267535,11952,9708,NULL,10.000000,Approved
1267400,11930,9530,NULL,9.808000,Approved
1265983,11934,9530,NULL,9.808000,Approved
1265455,11956,9396,NULL,10.000000,Approved
1262605,11954,9548,NULL,9.825000,New
1262599,11954,9502,NULL,9.825000,New
1262598,11954,9501,NULL,9.825000,New
1262597,11954,9500,NULL,9.825000,New
1262596,11954,9499,NULL,9.825000,New
1262594,11954,9486,NULL,9.825000,New
1260903,11924,9445,NULL,9.825000,Approved
1255010,11949,9689,Rejected,9.825000,Approved
1255007,11949,9648,NULL,9.818000,Approved
1251769,11690,9728,NULL,10.000000,Approved
1251767,11570,9728,NULL,9.825000,Approved
1251762,11228,9728,NULL,10.000000,Approved
1251759,11102,9728,NULL,10.000000,Approved
1251758,11015,9728,NULL,10.000000,Approved
1251739,7542,9728,NULL,10.000000,New
1251736,7100,9728,NULL,9.808000,New
1250148,11884,9419,NULL,9.808000,Approved
1249438,11908,9480,NULL,10.000000,Approved
1249430,11908,9358,Rejected,10.000000,Approved
1248023,11845,9398,NULL,9.808000,New
1247219,11840,9499,NULL,9.825000,Approved
1243551,11826,9419,NULL,9.825000,Approved
1243149,11825,9486,NULL,9.825000,Approved
1241611,11061,9722,NULL,10.000000,Approved
1241229,7280,9722,NULL,10.000000,New
1237357,8057,9724,NULL,10.000000,New
1232742,11881,9548,NULL,10.000000,New
1232739,11881,9486,NULL,10.000000,New
1229181,11805,9723,Introduced,9.825000,Approved
1229157,11621,9723,Rejected,9.808000,Approved
1229106,10581,9723,NULL,10.000000,Approved
1222225,11815,9704,NULL,9.825000,Approved
1222221,11815,9539,NULL,9.825000,Approved
1220727,7332,9718,NULL,9.825000,New
1220724,7182,9718,NULL,9.825000,New
1217676,7332,9716,NULL,9.825000,New
1217657,11822,9476,MatchModified,9.825000,Approved
1217649,11206,9476,NULL,10.000000,New
1217081,11805,9587,NULL,9.818000,Approved
1217078,11805,9516,Introduced,9.818000,Approved
1216387,11833,9714,NULL,10.000000,New
1216386,11833,9704,NULL,10.000000,New
1216385,11833,9686,NULL,10.000000,New
1216383,11833,9576,NULL,10.000000,New
1216382,11833,9539,NULL,10.000000,New
1216381,11833,9492,NULL,10.000000,New
1216380,11833,9470,NULL,10.000000,New
1216376,11833,9356,NULL,10.000000,New
1215971,11832,9692,NULL,10.000000,New
1215970,11832,9684,NULL,10.000000,New
1215967,11832,9614,NULL,10.000000,New
1215966,11832,9564,NULL,10.000000,New
1215965,11832,9494,NULL,10.000000,New
1215964,11832,9446,NULL,10.000000,New
1215962,11832,9404,NULL,10.000000,New
1215961,11832,9362,NULL,10.000000,New
1215960,11832,9349,NULL,10.000000,New
1215959,11832,9327,NULL,10.000000,New
1215502,11798,9684,NULL,10.000000,Approved
1214756,11644,9349,MatchModified,10.000000,Approved
1213278,7332,9714,NULL,9.825000,New
1213272,7105,9714,NULL,9.825000,New
1209227,7332,9708,NULL,9.825000,New
1208812,7332,9705,NULL,9.825000,New
1204085,11440,9704,NULL,10.000000,Approved
1204068,11195,9704,NULL,10.000000,Approved
1204066,11191,9704,NULL,10.000000,Approved
1204062,11011,9704,NULL,9.825000,Approved
1204061,11003,9704,NULL,10.000000,Approved
1204006,7105,9704,NULL,9.825000,New
1203964,11720,9396,NULL,9.808000,Approved
1202321,11193,9703,NULL,10.000000,Approved
1201560,10954,9700,NULL,10.000000,New
1201446,11461,9698,NULL,9.808000,Approved
1201444,11228,9698,NULL,10.000000,Approved
1201442,11102,9698,Introduced,10.000000,Approved
1200476,11206,9699,NULL,10.000000,New
1200146,11802,9653,Rejected,10.000000,Approved
1199779,10846,9695,Rejected,9.825000,Approved
1198778,11318,9693,NULL,10.000000,Approved
1198760,11063,9693,NULL,9.123000,Approved
1198722,10240,9693,MatchModified,10.000000,Approved
1198500,11252,9692,NULL,10.000000,New
1198436,8556,9692,NULL,10.000000,New
1198029,7948,9689,NULL,9.825000,New
1197005,11645,9548,NULL,9.825000,Approved
1196221,11766,9501,NULL,9.825000,New
1196200,11766,9445,NULL,9.825000,Approved
1196194,11766,9419,NULL,9.825000,Approved
1195742,10961,9684,NULL,10.000000,New
1195650,8556,9684,NULL,10.000000,New
1195585,7555,9684,NULL,9.123000,New
1195558,7102,9684,NULL,9.123000,New
1194185,11757,9514,NULL,10.000000,Approved
1194183,11757,9446,Rejected,10.000000,Approved
1194178,11757,9330,NULL,10.000000,Approved
1187837,11216,9645,NULL,10.000000,Approved
1185583,11712,9487,NULL,10.000000,Approved
1184977,11628,9389,NULL,9.825000,New
1184976,11628,9387,NULL,9.825000,New
1184975,11628,9386,NULL,9.825000,New
1184932,11727,9546,NULL,10.000000,Approved
1184450,7332,9663,NULL,9.825000,New
1184387,10927,9661,NULL,9.825000,New
1181468,7332,9398,NULL,9.825000,New
1180948,11709,9452,NULL,9.123000,Approved
1178872,11628,9532,NULL,9.818000,New
1178869,11628,9502,NULL,9.825000,New
1178868,11628,9501,NULL,9.825000,New
1178867,11628,9500,NULL,9.825000,New
1178866,11628,9499,NULL,9.825000,New
1178865,11628,9489,NULL,9.825000,New
1178863,11628,9472,NULL,9.825000,New
1178584,11643,9487,NULL,9.825000,Approved
1175221,11651,9532,NULL,9.818000,New
1174336,11638,9532,NULL,9.800000,New
1171953,11621,9587,NULL,9.800000,Approved
1171107,11038,9654,NULL,10.000000,Approved
1171092,7136,9654,NULL,9.825000,Approved
1169884,11678,9538,NULL,10.000000,Approved
1169456,11687,9599,Rejected,9.800000,Approved
1169207,11688,9532,NULL,9.800000,New
1168398,11695,9532,NULL,9.818000,New
1168100,11696,9444,NULL,9.808000,Approved
1167637,11698,9499,NULL,9.825000,Approved
1165990,11517,9532,NULL,9.800000,New
1165723,11518,9532,NULL,9.800000,New
1165267,11519,9532,NULL,9.818000,New
1164772,11520,9532,NULL,9.800000,New
1163890,11522,9532,NULL,9.800000,New
1163316,11523,9532,NULL,9.800000,New
1162897,11525,9532,NULL,9.800000,New
1162177,11527,9532,NULL,9.800000,New
1161906,11528,9532,NULL,9.800000,New
1161727,11529,9532,NULL,9.800000,New
1161582,11530,9532,NULL,9.800000,New
